Username,Adjective,LogNumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Label
pedro,-0.0010879669061254,1.0,0.0064770979313467,-0.0825611697547584,0.0872555053276372,0.225927949374128,0.1674462371891446,-0.261383664961583,0.2169308195513138,-0.1980871081015192,-0.1023081405542077,0.2623125865817356,0.0495868903047944,-0.2100778304925855,-0.4927062848212206,-0.2438286609035153,0.2917084523955877,0.1801376915943089,0.3615628362356907,0.2747329566896536,-1
pedro,0.0007241131358688,1.0,0.0124769979604877,-0.2987106608734524,-0.4169824806527961,0.3335944826852786,-0.1239618344880545,0.0921693862930357,0.2463151664006795,-0.2690019734569321,-0.1598236284352149,-0.2431868474033015,-0.0892152743335642,-0.240090205018806,0.0867169939702916,0.2432960374640377,-0.3530359325065463,0.0087404331726851,-0.2826950853449105,0.2166459341750009,-1
pedro,-1.2310618327044925e-05,3.0,-0.2532451868835996,0.0349775775252567,0.1059709562792278,-0.1504200078554758,0.1182212636533175,0.0652264724862227,-0.2743660690977009,0.1977563683040811,-0.1098435444497202,0.1698850747476198,0.1147013781288184,0.3666682741087171,0.4181158364481602,-0.4575544009076791,-0.091159616646742,-0.3536887751006448,0.1227244693146817,0.2167942933625789,-1
pedro,-0.0018461622770082,4.0,-0.0814198306958758,-0.1631833048398737,-0.4129055746780551,0.2236716632233761,-0.0404903819260438,0.0207560995885432,0.0842505822538892,-0.1971848858389822,-0.0079408373261598,-0.3074897578683982,-0.0791240101343476,-0.2052049138047676,0.1627812489693506,0.1055357150548651,-0.4370241413266479,-0.3188481787287382,-0.4282258804036183,0.2037690001748374,-1
pedro,-0.0021520726855219,4.0,0.0919122915923156,-0.1742387004100378,-0.3953252337461646,0.2627062619698547,-0.2398552672403105,0.1560492278858285,0.0758380405670545,-0.0041609923567756,-0.3513738738990131,0.0034080948258063,-0.1816973454423447,-0.3678312265813933,-0.1835017860023313,0.2364923322686737,0.110956398191913,0.4294995766161248,0.0727367310045944,-0.2545258967596276,-1
pedro,-0.0029835338755466,4.0,-0.0061696630169099,0.2073246523153426,0.1875025221566604,-0.2236627078764694,0.2012688716479154,0.1578155508011823,-0.1811225457870462,0.3782809051322211,0.6400782907463486,0.1449066321760209,0.1176112867947225,0.3106138595120599,-0.0084842775505221,0.006258336716097,-0.0284841945794615,-0.2234666811222706,-0.0823852798568083,0.1783837680735339,-1
pedro,0.0003909298206005,4.0,-0.4482888970951515,-0.3208096927614667,-0.1126078939732429,0.2608522710052412,0.4228364626605345,0.2661276659023185,-0.2909473272036819,0.1118649579373463,0.0898644014735153,0.177099835111103,0.0492834792049538,0.1100192359714009,0.1174519045332192,-0.0992004043005392,-0.2611720807607425,-0.0913354446262509,-0.2820912297713955,0.1867560678746899,-1
xxx,0.00061693052417,1.0,-0.034660456172467,0.3061111160677452,0.138216586873289,0.0663652735917337,-0.1215295464567138,-0.1832780188295343,-0.058710982251291,0.127572561585519,-0.2028985350641295,-0.1118204253796121,-0.0576485434058382,0.1743516771877079,-0.1125539043122028,0.066791146484082,0.7512515024496192,-0.2387897141076244,-0.2888243574947118,0.0645188472925759,-1
xxx,0.0002440032998026,1.0,-0.1936727997679549,-0.2286795608546733,0.0047435057185414,0.10864453260217,0.0690947915381499,0.1339167311083642,-0.846862064147462,-0.1547198042882965,0.2171797701775895,0.0203229597993173,0.0859829257970935,-0.0030275276924747,-0.029799527961743,0.0628070620346661,0.0077903026942466,-0.2206054311479205,0.1226791641002643,-0.1046725806716477,-1
xxx,0.0001175700907963,1.0,-0.3295878154750454,0.1922708283409534,-0.2702179972606075,0.0278398974143758,0.3131289432325232,-0.0691326954352648,-0.0499871027274843,0.1549337227759264,-0.0616938258658731,-0.0835051184047095,0.1375787839937685,0.0732570144698506,-0.2137776474726851,-0.1001408921386459,-0.2571947803257169,-0.1538861877546631,0.3434550370892295,0.5938724096098783,-1
xxx,0.0024017100139285,2.0,-0.3752620730567224,0.2862396966272086,-0.255122277375675,-0.0163468823548475,0.311953158990074,-0.0153408556380053,0.016845681864258,0.3075340120875257,-0.1017227853786957,-0.0703239075812068,0.3762508464063457,0.2579939692513917,-0.2713877145079332,-0.0794485535474556,-0.2563306352572389,-0.0434177020496012,0.3776023590184379,-0.076964881214212,-1
xxx,0.0026663854389575,2.0,-0.1142812952067501,0.4455356967418256,0.0942451818775663,0.2138069988212844,0.1082721930679237,-0.2334026042226116,0.3130874508989505,0.502953302919413,-0.4176476436980896,-0.0496470648957737,0.1443996876821423,0.1495094361299726,0.0658301288999267,-0.2012388480304735,-0.0503511351267674,-0.1883025071809259,0.1143891953703724,0.0254824580202567,-1
xxx,0.0126014406776387,2.0,0.1065032339080991,-0.5058590912420788,-0.0749157373144016,-0.4313773654788146,-0.1343895037857353,-0.1378604765362748,-0.3142450733942392,-0.2880172138735756,0.4360651240974913,0.1073324900103177,-0.0018815261902462,0.1909626343391128,-0.0362325788882594,0.2612786483731161,0.0010021185655912,0.0744933239408698,-0.0839153142814516,-0.044499610762297,-1
xxx,0.0087945813973183,2.0,0.1112448266840229,-0.3365279289192603,0.2290544517756084,0.1733925809528696,-0.1977194458299003,-0.1886308405458012,-0.1612350415859804,0.089456007364322,-0.0392518267274642,-0.0748620545222452,0.0203824831613847,0.3205441052838366,-0.0870164961451765,0.5302902680059001,-0.1176683524887073,0.4781985727378735,-0.199114464115526,-0.0437492441380281,-1
xxx,-0.0014146777130371,2.0,-0.3951787604136364,0.230426403491272,-0.3286093820065473,0.0397866703037985,0.3955954545777502,-0.0876206553915436,-0.1881702544741312,0.1605015827557653,-0.1059285978858619,-0.1327432969981778,0.1347571867988116,0.1607108832739294,-0.1146911736977757,-0.2835584768407345,-0.273608902604559,-0.1948304879881504,0.3864859453656706,0.1650685290697174,-1
xxx,0.0046690416466288,3.0,-0.4403982360877589,0.2174924101349669,-0.2878859908138585,0.0266106619662428,0.3444057916064544,-0.2238758560207586,-0.0838725431936378,0.1629068784620601,-0.1088632676679368,-0.108836851902152,0.1170437556741596,0.120371239412821,-0.3336134707913716,0.015865562465404,-0.2880016546149586,-0.2817176457685924,0.3736841358838391,-0.0864091524051873,-1
xxx,-0.0007491249577411,3.0,0.3000754337621567,0.0253035035834582,0.4099378987401336,0.1105337476911862,-0.2994356315536856,-0.0007069972371765,0.0476101386881748,-0.0197490313095953,0.1802299147375777,-0.0641784486041355,0.2328530621004049,-0.1117850706877605,-0.0999373526359177,0.3920561412313799,0.0062303046325815,0.5508588367051046,-0.2469356138264729,-0.0724818553671216,-1
xxx,0.000669900496161,3.0,0.3002545194967704,-0.3696316816696222,0.1098188355285933,-0.3199858601696504,-0.2697506529045154,0.1691713727223232,0.3416605321535987,-0.373535225659502,0.2742391638910575,0.2609102484596918,0.0773639738887215,-0.1802438373439468,-0.0073486645339538,0.1780751644190268,0.1289095892854192,-0.0869028955345504,-0.1720665959976967,-0.1839235870096462,-1
xxx,0.0040736226162415,4.0,-0.3906853106673363,0.2799431391432808,-0.128902552132813,0.0447931308963917,0.3759679858398558,-0.1194052238167053,0.21798603984888,0.2579117324766632,-0.0869538590023462,-0.1675586361348615,0.1762587569817209,0.1090503997423738,-0.3316139556368815,0.0546426543260012,-0.3170175491149755,-0.1832169389467684,0.3767887489812402,-0.1146326575677975,-1
xxx,0.0024838543718305,4.0,0.371369162441644,0.2308858908398565,0.5214097060628358,0.0704452851054899,-0.2045625308671838,-0.0821411945939946,-0.0479467091029168,0.1967574924181435,0.1667634997535952,-0.0876043695484646,0.1439816915213886,0.0529964498246842,0.0451554432748588,0.2334540263166062,-0.0213071117984889,0.5348761924433271,-0.1774460060705773,-0.0935054587672934,-1
xxx,0.0011863585947932,4.0,0.2301354304094312,-0.3671382376915385,0.0657016849379524,-0.2827194427151803,-0.1939902684254831,-0.0443968697557409,-0.1511395648690646,-0.4487363227741069,0.2128303093213893,0.3500772698241329,-0.3330607997083899,-0.2680819003286372,0.0688007976709371,0.2633256479393103,0.0636523206266649,-0.1378608367574228,-0.0655637303740917,-0.110051928983783,-1
xxx,0.0029818560917578,5.0,-0.3926132990684934,0.2858435666721424,-0.1039042697535205,0.0389430474321901,0.3165711998383964,-0.0268919773927918,0.1746422171547107,0.3399223895583881,-0.1202989742204761,-0.1483073831257881,0.1876165738920104,0.1178163760165207,-0.2958309408274213,0.0739674778301152,-0.295944454363061,0.4159532360551822,0.2374987986667139,-0.096474498838101,-1
xxx,-0.0003852206785639,5.0,0.2794846465678989,0.110195278048039,0.5740301604650938,0.0879776137723461,-0.1620929652116693,0.0548213712061817,-0.1186747950588092,-0.0713396199154799,0.250604866931925,-0.0157413628222114,-0.0900013826670224,-0.1304103834591223,0.134665970878064,0.3236167675911159,-0.1186669052713554,0.5056363563795401,-0.1939205670734677,-0.0752761481114269,-1
xxx,0.0011853299216395,5.0,0.2546284720910526,-0.3677639807528045,0.1936428152122837,-0.0342791327805338,-0.2328517212532379,-0.0584764847077581,-0.0861488270518857,-0.3722283438369833,0.2212958350997491,0.154704994814641,-0.3002499841565818,-0.2313413044675298,0.1422545879551655,0.4432569427165737,0.0583618106081972,0.3075802491558121,-0.1563135481600102,-0.0435127328756169,-1
xxx,0.0011797939660197,6.0,-0.299711831546378,0.2387389037883689,-0.0762264826596345,0.0239303304616096,0.2329903645991405,-0.070735098564776,0.1161888300693303,0.1622461620990961,-0.1104367465266279,0.7019568345280677,0.0996404582974105,0.0985136215288003,-0.2008033876562711,0.0431504574821732,-0.233069097010629,0.2924712844037779,0.1890876332961977,-0.0728712025237627,-1
