Label,Adjective
4,0.006011202378735
4,-0.0008289753459385
4,0.0075694914936351
4,-0.0001300895226176
4,0.0007122608766074
4,0.0043142563499082
4,-0.0006239688066245
4,0.003833918379894
4,-0.0019217050813342
4,0.0054940812818791
4,-0.0020861105406799
0,-0.0004203093376408
0,0.0036729919467559
0,-0.0008755037722663
0,0.1233410303746878
0,0.0002694430081205
1,0.0015217184430263
1,0.0002053371307915
1,0.0064210531674714
1,0.0014199920627299
1,0.0036887638375502
1,0.0023016359352278
1,0.0070643724130902
1,0.0028702751046629
1,0.0049819927991929
1,0.0139802004625087
1,1.2035727896724124e-05
1,0.0066741276366352
1,-0.0029403981403606
1,0.0036283533976668
1,-0.0047812456189538
1,0.0039813655473527
1,0.0036352431887621
1,0.0144337631442017
1,0.0011477790574359
1,9.390658914728348e-05
1,0.0033680396374727
1,-0.0015176229409375
1,0.0088597561823494
1,0.0131908187745012
1,0.0010711529062139
1,0.0001493008074481
1,0.0044880482496025
1,0.0034789525271583
1,0.0033433170482552
1,0.011784235590663
1,0.0008213388428317
1,3.2448587563509414e-05
1,0.0029835831121546
1,-0.0006752449505399
1,0.0441492921024773
1,0.0187573423029275
1,-0.0002243842950565
1,0.0072573548753807
1,0.0004950208154959
1,0.0016958375092324
1,0.0003141077967813
1,0.0010176742751549
1,0.0003628063819044
1,0.0011300693224845
1,0.0003808455022784
1,0.0004862676790189
1,-0.0001883594279426
1,0.0001774587164297
1,0.0061446124723518
1,-0.0001817817250593
1,0.0074556769685648
2,0.000132034064912
2,0.0030330493068387
2,0.0008200498266928
2,0.0017016634418315
2,0.0018629456681643
2,0.0023725531142299
3,0.0015348673960014
3,0.0006250631606608
3,0.0003599260771675
3,0.0001150054824468
3,0.0006417540624266
5,-0.0001428462476108
5,0.0017015142880409
5,-0.000470444136017
5,0.0027755090178286
6,8.51078103538735e-05
6,0.0001127090778227
6,0.0028919415230621
6,-0.0002339009064939
6,0.000922169423992
6,0.0117596873185857
6,0.0010626890802311
6,0.0002314690841522
6,0.0002448164930685
6,-0.0001043265252199
6,0.0080092763987687
6,-0.0073601672004305
6,-0.0046103612630521
6,0.000516244093722
6,-0.000584600019447
6,5.8049512980964686e-05
6,0.0002795521868949
6,-0.0001480831779419
6,-8.215976107029888e-05
6,0.0002290188915924
6,0.0002173772134759
6,0.0001752783729199
6,-0.0004600782827653
6,0.0008075942053686
6,0.0001651994735653
6,-0.0021759503031973
6,0.0002122362018844
6,0.0012394058002456
6,-5.142991848958077e-05
6,0.0006958661315046
6,0.0036299445179891
6,-0.0006670361398197
6,0.0004633631013549
6,0.0009311586030087
6,0.0005397032757211
6,0.0013893167114832
6,0.0016450324906313
6,0.0017437583988013
6,0.0001929079848238
6,0.0089774347021536
6,0.0030962484087968
