Username,Activity,Threshold,Scaler,LogNumber,NumberOfSegments
pedro,trashActivity,0.3,minmax,1,29
pedro,trashActivity,0.3,minmax,2,37
pedro,trashActivity,0.3,minmax,3,39
dan,trashActivity,0.3,minmax,1,23
dan,trashActivity,0.3,minmax,2,21
dan,trashActivity,0.3,minmax,3,16
peppe,trashActivity,0.3,minmax,1,17
peppe,trashActivity,0.3,minmax,2,12
peppe,trashActivity,0.3,minmax,3,23
bigw,trashActivity,0.3,minmax,1,82
bigw,trashActivity,0.3,minmax,3,31
qwe,trashActivity,0.3,minmax,2,117
