Username,Activity,Threshold,Scaler,LogNumber,NumberOfSegments
xxx,pilotActivity,0.3,minmax,1,26
slasto,pilotActivity,0.3,minmax,1,14
minestra,pilotActivity,0.3,minmax,1,11
pabluccio,pilotActivity,0.3,minmax,1,21
Pa0l0l0,pilotActivity,0.3,minmax,1,45
ocran,pilotActivity,0.3,minmax,1,6
ocran,pilotActivity,0.3,minmax,2,16
ocran,pilotActivity,0.3,minmax,3,12
ocran,pilotActivity,0.3,minmax,4,11
ocran,pilotActivity,0.3,minmax,8,24
