Label,Adjective
0,0.0007101825611463
0,-0.0077506212661212
0,-0.0001243255868553
0,0.0029429684892802
0,-0.0001051558672064
0,0.0207675755584878
0,0.0014764690825194
0,3.754031625236622e-05
0,0.002652736438745
0,0.0007643419829583
0,0.00346493563111
0,0.0074687585229318
0,-0.0008564784876522
0,0.0047964322778782
0,0.0009335684576813
0,0.0006608075035491
0,0.0040948203000276
0,-0.000256061523003
0,-0.0119298151156638
0,-0.00049729189615
0,0.0042490060409156
0,0.0006704996821913
0,0.0030908042897265
0,0.0025880296878879
0,0.0011678330994527
0,0.0015824270116736
0,-0.0024156396711416
0,-0.00213771498134
0,0.0002280280053298
0,9.732509436906829e-05
0,0.0019102324195963
0,0.0003592688127289
0,-0.000141831582453
0,0.0023241965342118
0,0.0011340765614591
0,0.003222929021773
0,3.6788918839941234e-05
0,0.0015098348495332
0,0.0005207834712604
0,0.0024029142140842
0,0.001147409367392
0,-0.0012439815051395
0,-0.0007778614546735
0,0.0119319572912992
0,0.0005645897251877
0,0.001600759688261
0,0.0001519886905274
0,-0.0010550386073616
0,0.0020131916382445
0,0.0015779021113357
0,-0.001458214960678
0,0.0021637258649382
0,-0.0048777214411612
0,0.0003913469499421
0,0.0048741304613185
0,0.0107049897419465
0,-0.0020683805400918
0,-0.0003437034248704
0,0.0003197285797429
0,0.0002865489480757
0,-0.0004918136333222
0,0.00086644008697
0,-2.3073502854816456e-05
0,0.001042468286822
0,0.0091670745134269
0,0.0008934352495645
0,0.003503389040022
0,0.0021582398892362
0,0.0011984709405602
0,0.001882415272329
0,0.0008849740190291
0,0.0013653006109294
0,0.0002178586068239
0,0.0042615678515244
0,0.0007786600986107
0,-0.0002055146441868
0,0.0002174058004633
0,-7.531972050320956e-05
0,2.8716796193030757e-05
0,-0.0001247238967158
0,0.0001385198554627
0,0.00138540010444
0,0.0010244491438363
0,5.1898050308721554e-05
0,0.0015179930537124
0,0.0010137115275191
0,0.0091636137730914
0,-0.0004074214875354
0,-0.0003456129655311
0,0.0006879009278087
0,0.0051223737145702
0,-0.0003504996580104
0,0.0006478557168999
0,0.0008342615126991
0,0.0013677464118787
0,3.369322066701535e-05
0,0.0004890896217954
0,0.0075407091202148
0,0.0004724484311657
0,0.0013894766725692
0,-0.0016742041940712
0,0.0004170489838049
0,0.0007086648088907
0,-0.0005294854995011
0,0.0014043449476794
0,4.965459339573687e-05
0,0.0055312112328001
0,-0.0004686991951436
0,0.0005586673944287
0,0.0002074395006836
0,0.0036181716476195
0,0.0019817924871658
0,-0.001598572687105
0,0.019183612940567
0,-3.860532111019486e-05
0,0.0090268008882547
0,0.0072303705842769
0,-0.0027666931426543
0,0.0043456444524042
0,0.0028216510123461
0,0.0003335653460636
0,-0.0014704971072687
0,0.0006641966596605
0,0.003686500286802
0,0.0008667247320924
0,0.0002544788316432
0,0.0068903270313681
0,-0.0001350779399442
0,0.0029183505550389
0,0.0071415380376753
0,0.0008756960582017
0,0.0030184814223311
0,0.0064422847050634
0,0.0006422977239834
0,0.0021760260267511
0,0.0019454217461851
0,2.8509051732364913e-06
0,0.0041169485111067
0,0.000764115486069
0,-0.0003197177010935
0,0.0053025074688963
0,4.705796110849127e-05
0,-0.002329639272526
0,0.0002944970376229
0,0.0017122831701086
0,8.16791951998158e-05
0,0.0017287048299023
0,0.0027923716565238
0,0.0048047398059858
0,-0.0293249688192919
0,0.0008150148731542
0,0.0002311196217235
0,0.0018451950431062
0,0.0355305183457221
0,0.0020043745472822
0,-0.0003713252929488
0,0.0014575400151756
0,0.0011058253895613
0,0.0005935418686589
0,0.0030536554217028
0,0.0006492406711111
0,0.0005576159472312
0,-0.0008203687655702
0,0.0005570413881522
0,0.0004583513732258
0,-0.0010511303559049
0,-0.0007490972642157
0,0.0010455221325537
0,-0.000508174744782
0,5.100758323500368e-05
0,0.0009348253340948
0,0.0006473131096388
0,0.000325169134786
0,0.0023064765789049
0,0.0021554130165887
0,-0.0023145050065163
0,0.0007948064552332
0,-0.0013798184692092
0,0.0019956662512578
0,0.0030833378733072
0,0.0003152274373149
0,5.659245305419629e-05
0,0.0052061187484976
0,0.0006401152012412
0,0.0011696128607739
0,-0.0002906537380186
0,0.1297872195976233
0,0.0025624521668112
0,5.226760364472255e-05
0,0.0040839647501564
0,0.0003006235373276
0,-0.0033464042337468
0,0.0007924290254555
0,0.0008810891282157
0,-0.0029765583151814
0,0.0056823445015057
0,0.00096791441972
