Username,Adjective,LogNumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
pedro,-0.00018900246592169027,1.0,-0.1621229906554732,-0.4132971443768696,0.21540045181272177,0.4024492474192831,-0.020983330142481625,0.04349096629905558,-0.16054305569520358,0.1886776205856749,-0.03146636508952392,0.4119451929018221,-0.18158897929634138,0.35795464362562546,0.30697029262814296,-0.17627541497155655,0.19050192809773067,0.056725469234125886,0.17475126060943325,0.06073027260915781
pedro,0.0007201968577258898,1.0,-0.08418842296999647,-0.2283536907773599,0.10908182403767387,0.25476564463925916,-0.023677524452050847,-0.005084012558387953,-0.055561520563811674,0.03667892322488042,0.006080595295579958,0.26922648603473853,-0.10731646108758107,0.2357479823441759,0.18604463799267368,-0.12529717767486137,0.08099902148205443,0.009639512980818494,0.6774737140013853,0.45099160930464643
pedro,-1.777122432029038e-05,1.0,0.02499827917874277,0.0713868028531035,-0.019759397002564717,-0.06578416025335829,0.059490322794759666,-0.010402769976487326,-0.014851232793973468,0.22546557338949594,-0.042748809405778146,0.00029765413769658824,0.03289036970472507,0.8112753359088491,-0.06951558120208191,0.026678931610470885,0.02216079768317729,0.000224451810158279,0.009152988332086009,-0.5173609132423537
pedro,0.0005241695831914622,2.0,0.12829150243414567,-0.12788856465651222,0.5627251233577083,0.1875627923275054,0.2207454197206842,-0.004418091065679414,-0.016557043283444227,-0.19782450992754289,0.19407661610238142,0.3715551640904815,0.12173481556804483,0.007689927901558449,0.12291071717668638,-0.066501933775896,0.5208799672871568,0.13044994768540744,0.1555712297127391,-0.06728407070798129
pedro,0.0013697694218267758,2.0,0.24083142504907007,0.08553985971038902,0.29235444062337046,-0.059597589314424125,-0.017188623513286233,0.048559345311739846,0.21830185463335286,-0.05536596924268693,0.7220316685773133,0.1220455982681233,0.20423015345947407,-0.19180900563191874,-0.15622149066163796,0.22857209722835303,0.19432288680962567,0.23065848475476589,0.09464800357878259,-0.03141312512048253
pedro,0.00016508212470801747,2.0,0.004561163321683464,-0.057091926206038986,-0.006584894524452328,0.015638510701224552,-0.1129715557469492,0.10989157678056902,0.0413004318004849,-0.06703519486920878,-0.0870510632121125,-0.004175854254393763,-0.07245350598095944,-0.9599532826603961,-0.011936511015891622,0.07715129615108851,0.05780752689757205,0.10632853555781724,-0.08839889962505475,-0.049818000288814675
pedro,0.0004417910876912437,2.0,-0.23646491256878455,0.04976313148253897,-0.16653546604700603,-0.08978717263174504,0.3880797915257885,0.10354135664284735,-0.0785847496957734,0.04100734877014999,-0.05073777386367693,0.056149541677303266,0.31853766771645825,0.07256318560750323,-0.13838811265831244,-0.04091098947871224,-0.13991089151081376,0.060943226371569716,0.5413176594881193,0.5357523675489503
pedro,-0.0006149754307984935,3.0,0.21349167091363921,0.01555561497416369,0.3039337559078731,-0.007793416787769829,0.08236843418692236,0.11173706757713596,0.2467730097592048,-0.06389536381121969,0.6232887778248923,0.16177322926700916,0.25502833792076673,-0.30245778142810065,-0.21342522861874266,0.20968974019595496,0.14640695176444732,0.25225438268657163,0.17361188228718735,-0.03981815905139247
pedro,0.00038522772825247696,3.0,0.06977221820480366,-0.04342511227473955,0.021906435424145655,-0.01806905581833386,-0.030350126060173843,-0.002947841739545191,0.06961705541552159,-0.1295841416950192,0.040729341639339486,-0.006878552668479488,-0.003618802243056082,-0.9711459475407799,-0.032319153504199706,0.08873210053033546,0.054174479304101984,0.10536605770304913,-0.02091004689674399,-0.04044188112249072
pedro,0.0019197753565960718,3.0,-0.30034358770166897,0.002664877416051037,-0.18119874717007212,-0.03170118995482958,0.426342943832854,0.12119873971186958,-0.11285412030832215,0.0025351587849277834,-0.025036135692456035,0.12234498716329562,0.10782940042326039,0.08289510243478218,-0.13428327238541418,-0.03387418627730891,-0.15901043756764038,0.11547201578304876,0.5924803223608056,0.47310081291880873
pedro,6.224553849330292e-05,3.0,0.18788126109994,-0.00014589480870175198,0.14568690066690457,-0.00850168654133685,-0.43760512838740184,-0.11791196930367052,0.06647519785799166,-0.002024654223895645,0.0687834308901234,-0.08397287610032303,-0.40163839717340266,0.003377295642138414,0.07535182665654726,0.09309743023127046,0.11950853244702708,-0.12160019955957621,-0.22453716924886463,-0.6831111524962503
pedro,0.0006438664097349871,3.0,-0.10082309630008411,-0.13584079514060143,0.04321237231569239,0.32887066895196077,0.13359233088957384,-0.0032966043871506217,0.06455021733446195,-0.3149675741734707,0.204354371665845,-0.003074417239568448,0.03486940294022322,-0.671336293723583,-0.021535027426219124,-0.22330404875791535,0.0787277876597398,1.0370532962278083e-05,0.21030070231124126,0.3817044830208703
xxx,0.0002381409930073571,1.0,0.006804712662098861,-0.010338761485546938,-0.008520044551136972,0.0073658878097600826,-0.014558869802877449,0.9974308484634821,-0.0027660925199440196,-0.002024878578597215,-0.006793387501289339,0.03422828436127242,-0.011376842983467722,0.026677863198432995,0.029344109234180855,-0.0010940011327298222,-0.004232244100722528,-0.00197457047509458,-0.03364761482902498,-0.02351246443454449
xxx,-0.03448427474117536,1.0,0.021091049949220408,-0.0026059466195891214,-0.023416853497535386,0.01878413093212197,-0.02348621079763348,0.37747463184327085,0.022681756551613187,-0.17709412076152461,-0.020080265982300605,0.0006973134135956766,0.04604837448717692,-0.9011251224405242,0.055136107666513834,0.013100381002673791,-0.041096732236569226,-0.002471175763566793,-0.050910291177310156,-0.04101872690617887
xxx,-0.0005830843187544199,1.0,0.0059262544513925125,0.016512178056970583,0.011754689107337239,-0.041216921899439006,-0.023709288743057423,-0.7758196526883844,-0.0017700029163323797,0.16547497793292204,0.005130432033992645,-0.0010434457460446747,-0.028130364236200363,0.597121637651057,-0.0013309312910580453,0.03628156382317505,0.03966221573780318,-0.08685179662519076,0.0006577195955118512,0.014282702082045757
xxx,5.5135833812329626e-05,1.0,-0.019359383457739257,-0.01653075519584557,-0.012768751518429652,0.031716463265907116,0.023590739784994715,0.38569455001848246,-0.016011082818126444,-0.07597656634096825,0.0005523330603854643,0.0014193810982752921,0.031032555290516923,-0.8849390400160797,-0.01857056696502219,-0.042279391075868325,-0.04437379233380903,0.23202422248816082,0.0024225536652079443,0.028502146868952385
