Label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0.2780575049687084,-0.04615618484469879,-0.13190795045113615,0.01915877042699748,-0.18099294047201803,0.062117641471872556,0.2574313924328853,-0.062028371833761295,-0.06728499910624827,-0.03437831914929389,-0.0784725910969223,0.05170317254067068,0.22099078376745826,-0.03968298557037381,0.04941008514241589,0.0627834184707215,-0.12171215599338164,0.009160891605639024
1,-0.21508721410043444,0.17065404529535766,0.1467378225017818,-0.06706508068017551,0.17894788959786076,-0.0866438247964215,-0.16530588857145154,0.15802572807750917,0.04279346025134122,0.1326392061744671,0.10280003591407569,0.09088681689151908,-0.2340940023322467,0.08329524597083912,0.08925991940394064,0.059590621524262026,0.13526574889477475,-0.041858487301847734
2,0.09388768171310251,-0.14479800700388873,0.03142661500318955,-0.8519435036191576,0.01785274033620535,-0.04205954354527601,-0.00854796539613345,-0.13035515073933995,-0.00919538797625101,-0.018595727154828472,0.01580975918563519,-0.14033434835945008,0.016378714257298657,-0.03142682246336397,0.0539876369492218,-0.00351146600092302,0.01779335024147987,0.054824723862969174
3,-0.260243152122957,0.2920827740752815,-0.014523493484259138,-0.028875765384273475,0.0502848161612922,-0.026635758875908556,-0.15804298376788306,0.2635629106002877,-0.13944275062114378,0.07371395623266767,0.09408244758539654,0.21008033626365963,0.08930010456560004,0.25868372994249206,-0.15661971688756032,-0.19369381554725343,0.16624884795232686,0.22617514847464598
4,-0.3161153985398754,0.19313687721751124,-0.08850900450528586,0.10070987595905823,0.30777359845499824,0.21972598783992017,-0.22262320280989775,0.1953140485418284,-0.06106823220979335,-0.14516952805743907,-0.31427013426495276,0.011316803594523315,0.15159938401113587,0.27894885278563114,-0.004344692146437669,0.27100303547220517,0.31142958888396804,-0.22569119718107813
