Label,Adjective
2,0.0096293379631996
2,0.0017948911246445
2,0.009915034593666
2,0.0067963455366253
2,0.0345325048899405
2,0.0029862440079262
2,-0.0241652127116594
2,-4.360190070205925e-05
2,0.0024696688993965
2,0.0040306038979413
2,0.0081430739706279
2,0.0027620234883003
2,0.0117758362929339
2,0.0014077172595441
2,0.0087483714992668
2,0.0048798857183517
0,0.0345867039867234
0,-0.2842906326595612
0,0.001876849213882
0,0.005690595166306
0,0.007292257272969
0,0.0076802202046612
0,0.0093930477038978
0,0.0241779564329546
0,0.0094300497696695
0,0.0177727585233454
0,0.0380642514432806
0,0.0094102781285137
0,0.0016405685348712
0,0.004356431575952
0,0.0001852925377909
0,0.02565161876937
0,0.0088284878498225
0,0.0029053151720555
0,0.0012610225845727
0,0.0063135102533076
0,0.0091154798607096
0,0.0042773632701304
0,0.0023159452583297
0,0.0125644051679682
0,0.0627012794999694
0,0.0036935127300879
0,0.0008819048316007
0,0.0050897658069122
0,0.0015474043839418
0,0.0065665439323944
0,0.0136014533796084
0,0.0047794077019078
0,0.0029142319807734
0,0.0045796263899518
0,0.0043574954634987
0,-0.0111120255466812
1,0.0107437272598561
1,0.0111845272303371
1,0.0063427242958393
1,0.0145219982584329
1,0.0129548401137523
1,0.0088151613602257
1,0.0110335046620519
1,0.0016518986704303
1,0.0036991681904178
1,0.0027938136484433
1,0.0052617955957415
1,0.0109407241341379
1,0.0157778093956321
1,-0.1577089833134595
1,0.0343311735502163
1,0.009044960417348
1,0.00157505646814
1,0.0284145670892751
1,0.0048219050805199
1,0.0053086447298619
1,0.0012063836689285
1,7.78001338692277e-05
1,-0.0016760572366178
1,0.2235342607331003
1,-0.0574120732332222
1,0.0133076710106661
1,0.0098199531788485
1,0.0151127999245075
1,0.0034445314579421
1,0.0060579559566987
1,5.0723224227038055e-05
1,0.0130483800351089
1,0.0143841760820914
1,0.0097728148582812
1,0.030227128578675
1,-0.0027530008994482
1,0.0037782430710344
1,0.0637392711361168
1,0.0018576497684996
1,0.0039418319246633
1,0.0037155743963887
1,0.1437820450780461
1,0.0075347925017841
1,0.0165004055758182
1,0.0054225950189206
1,0.0343046512965395
1,0.0079463558739579
1,0.0046014311094296
1,0.0122059534472935
1,0.0051066985165711
1,0.0042522853612209
1,0.0304045661418748
1,0.0005141165106949
1,0.0059349809418427
1,0.0022355074283952
1,0.0601532303780857
1,0.0120385877383563
1,0.0008913298394257
1,-0.0069847841723916
1,0.0263581076732906
1,0.0140745395242103
1,6.178645433075288e-07
1,0.0007403953997736
1,0.0143354374556666
1,0.0024664788398824
4,0.0031389042493607
4,0.0596139826977576
4,-0.0190763927645103
4,0.0967722882356126
4,0.0106585922030634
4,0.1590650174792958
4,0.0022448543618428
4,0.0251881278334064
4,0.0028061518806685
4,-0.0036794172689586
4,0.0105069034756489
4,0.0087101953873849
4,0.0002124094964723
4,0.0012826765252432
4,0.0021518153995715
4,0.0015188282257842
4,0.0034790534845991
4,0.000322493309878
4,0.0043189519671198
6,0.0004805012594635
6,0.0033048782585
6,-1.845387627316113e-05
6,0.0025184033906312
6,-0.0004277450861523
6,0.0003177393695868
6,-0.0008488789802779
6,0.0018427275586572
6,-0.0004405445766714
6,0.0097013526974485
6,0.0060417241887846
6,0.002661600693982
9,0.0026599108059657
9,0.0098640926507293
9,-8.747460275598874e-05
9,0.0012432514326535
9,0.0019202350270114
9,0.0046673854368872
9,0.0007375769640062
9,0.0026236952914808
9,0.0008093029784228
9,0.0128995100851505
9,0.0005100701335226
9,0.0158470651633915
9,0.0024789923830487
9,0.005685310294205
9,0.0031851203335331
9,0.0040750386616587
9,-0.0001442735923636
9,0.0017530534484003
9,-0.0007265730303969
9,-0.0111608424591391
9,-0.0001737525283129
9,0.0008503972965604
9,0.0269420637875135
9,0.0001731139444226
9,0.002814971166388
9,4.272687987388427e-05
9,0.0026124044513084
9,-0.0005983031065449
9,0.0011990980280333
9,0.0003248760640624
9,-0.0005268086554972
9,0.0010835844939752
9,0.0430507907124508
9,-4.0906718254960293e-05
9,0.0042571221029707
9,0.000370104837149
5,9.194695536123376e-05
5,0.0001462664195586
5,0.0054772820750104
5,0.0012638547094413
5,0.0008796115400685
5,0.0003006239140105
5,3.542414064449649e-05
5,-0.0002241233261429
5,0.0009686898380158
5,0.0004645796736548
5,0.0007904778220808
5,-0.0045903209481223
5,0.0090319185373112
5,0.0054935500321138
5,-0.0017236547071916
5,0.0120446431433041
3,0.001022241798941
3,0.0139123439436272
3,0.0025043582944628
3,-0.0008570115928741
3,-0.000176554365759
3,0.001607694806213
3,2.399374691129316e-05
3,0.0010445954636049
3,8.377460281600805e-05
3,0.0065534319088453
3,1.7905681731012494e-06
3,0.0034784571966721
10,0.0033411217048719
10,0.0049190995875246
10,0.0001488745918012
10,0.0007566509061986
10,0.0021092170027391
10,0.0027294031174568
10,0.0022720408102554
7,0.0001344355909115
7,0.0214663796977118
7,8.747118629269262e-05
7,-0.0004606681648288
7,0.002270359212699
7,0.0042996777650257
7,-0.0016296377642545
7,0.0023212719674605
7,0.0021288597871516
7,0.0012958897683578
7,0.0002373865243286
7,0.0015279385483812
7,0.0233407545627367
7,0.0005047579146262
7,0.0106461261505261
7,0.0067825924397943
7,0.0041353618055333
7,-4.1447114198734006e-06
7,0.002442567178587
7,9.402507056403508e-05
8,0.0013506295336824
8,0.0006961704895175
8,0.0016001778377157
8,0.2614560571413777
8,0.0035491277036092
8,0.0004486158681399
8,0.011075148760799
8,0.2641381304020969
8,0.0042598089267831
