Username,Adjective,LogNumber,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
pedro,-0.001905447812343055,1.0,0.06264647211232428,0.09247036874844827,-0.01526568745701777,0.014372837276856074,0.04345425826756771,-0.2687084502379385,0.20882432545370655,0.019272403240730325,-0.010858549973269264,0.03483668172904695,0.192450271486177,-0.21317400069293102,-0.667447179315454,-0.21180080800334017,0.3603397794090007,-0.01665416469907191,0.404647266695275,0.03154188907592744
pedro,0.00045743600657252435,1.0,0.08901386117206368,-0.06854534577540772,-0.10620684806593939,0.12536717640756673,-0.03475096994817949,-0.008385982204839168,0.15967728706027032,-0.3018172121817951,-0.32783369644752597,-0.004900378687492051,-0.1589552466701599,-0.8317293859173739,0.017138915978331153,0.0711363125067141,-0.06393063883793428,-0.0062468049835832625,-0.028034259036263394,0.08779037590001369
pedro,-1.3530223522777379e-05,3.0,-0.15608218739827956,0.050999240643101684,-0.0029127928255151554,-0.07872667025762008,-0.010409541346058763,-0.00444636533234626,-0.12927958685726815,0.19258892782998657,-0.0736740969729072,-0.019686534198662252,0.10357594824107119,0.8877144769562808,0.22114040597634588,-0.17054690928429403,-0.07516457090738826,-0.14814845584127256,0.047964624537412535,0.02076554069865034
pedro,0.00032716490866036864,4.0,-0.16628522646983143,-0.06495599599319668,-0.20638181303961486,0.0038122827977654936,-0.10979753507998713,-0.15968219777023182,-0.08625908387724729,-0.021601367508191294,0.46114982828500006,-0.3168230578592892,-0.05264932047462581,0.05497229628154182,0.4049382129395792,-0.133422980113904,-0.39058299935672386,-0.37457022381707805,-0.29351222115980974,0.021139581195248693
pedro,0.0005025076100734271,4.0,0.04196112337550273,-0.07979840331902566,-0.07948244506013398,0.07282641320465447,-0.11310338398315947,-0.012550168817050365,0.08656748923531984,-0.21730365122411738,-0.6503559219795905,-0.010018915796030179,-0.1013109237277613,-0.6791561471893822,-0.02731201017059068,0.03342407816832963,0.04626032327249741,0.10315845722679855,0.047034030728535514,-0.03388900961399684
pedro,0.0015745463785881454,4.0,-0.5118497822341213,-0.3155687181800001,-0.020390800051474266,0.1794499566009403,0.43915382549133003,0.19077228997448623,-0.23693569116662364,0.015477723615029986,0.12971533121626805,0.11649402321553991,-0.27990659344432894,0.10849916545804544,0.12339925765836958,-0.048860172001618574,-0.2833997071318971,0.0067059769880182035,-0.2715778132189257,0.16713354427573984
pedro,0.0002445914096731866,4.0,0.3890473716762091,-0.006686100561176023,0.10431488337963374,-0.027830013073474543,-0.06804364704235832,-0.020894616368521385,0.4424901783819328,-0.4812940701456701,-0.20921923599223619,0.014842901576358375,0.1707146643294435,-0.2552420277160104,0.12724555432077422,-0.1666240413938637,-0.09083516921811893,-0.00040674608757263977,0.2173949687287126,0.4082664735713037
xxx,0.022057439039573478,1.0,-0.11384987066938641,0.0295386916960646,-0.012266678195714779,-0.032990746166729826,0.062455966108599326,0.0777245084271994,-0.001653499946020625,-0.046166449776927194,-0.09392530607934022,0.03879248572825809,-0.11266078427917173,0.1229812904236833,-0.18430432733483443,-0.04859554197435998,0.2899625982507003,-0.0090168476558059,0.017030294478029326,-0.9021795636374943
xxx,0.002440844819209926,1.0,-0.015755398233877886,0.0015090921598063245,-0.0027006535291183745,-0.003628943109855954,-0.0027215720474815567,-0.03697449189540654,0.0094382036547398,-0.013884027220545995,-0.034633290324088815,0.015855294588532753,-0.04263060287588002,0.042138767775942824,0.004412456696742185,-0.0009066220931257253,0.08352690947397376,-0.0025414568497827603,-0.021567218230373237,0.9927538073152056
xxx,0.002537910900042241,1.0,-0.02881330907530464,-0.03347856980677333,-0.00796184944869426,0.040862639466191515,0.01933945618893127,0.9665606770365176,-0.21606420742482385,-0.04706786482303853,0.08505861166859975,0.04737783764732254,0.037732192920252115,-0.030389586284575207,-0.005593895017711398,-0.005924848363659505,0.007767837125301135,-0.001458370901380891,0.025841147215134176,-0.013403390258201638
