Label,Adjective
0,3.6355929846312435e-05
0,0.0016979762460281468
0,0.011895391760632
0,-0.0052924012063551
0,-0.0012056594481137984
0,-2.393054769065645e-06
1,2.6920103887893632e-05
1,0.002812239995655621
1,0.0169273338561566
1,-0.0054614333496437
1,-0.001179178431267435
1,-3.541161085175518e-06
2,0.0004410708484754
2,0.0013448380369853
2,0.003317321304726
3,0.0047328703962825
3,0.0075330589641184
3,0.0130839449503841
4,0.0011800299042296
4,-0.0013729034379294
4,-0.0013149633719033499
4,-0.0012570233058773
5,5.06620272817332e-05
5,0.0011564545751115334
5,0.0017547577710762
