Username,Adjective,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
pedro,0.00027697118929916303,0.16031488143715877,0.12886699231954846,-0.15682882536520884,-0.18672957423748437,-0.29343670529383936,0.0782223559701586,-0.14736685503572122,0.2959135574374223,0.21483958882505916,-0.34735180648719793,-0.24789205458697772,0.3071116380352742,0.07626570015011006,0.18183754576961592,-0.20507915790668704,-0.34194616451339566,-0.21453315893485886,-0.36090960110148446
pedro,0.0009267628041625756,0.22988726769647155,-0.03563243677451533,-0.2253718833731387,0.282349905155641,-0.24834104924236733,-0.3928629122154234,0.23773626104291268,-0.16375803592990337,0.03771012747225001,-0.33063569646208824,-0.3042686694524311,-0.29206401658582526,-0.06220279465665163,0.05028603059660618,-0.08895315220340039,-0.3494938045524919,0.013325330827303469,0.3012666592830733
pedro,6.546357691034207e-05,0.14978120434574085,-0.0426757080676806,0.08582108226392758,0.19740204668277844,0.10454958246132139,0.4093110597205775,0.30198116231706995,0.29867395807520547,-0.37076129349313364,-0.1127186630009303,0.2468277684493224,-0.3107375315467451,-0.3854582091629562,-0.17235294605750212,-0.030197343451702253,-0.22599904426285233,0.17929897866279296,0.0218242817891058
pedro,0.03169866011417908,0.11945975994532801,0.13721039514410446,0.251746828629165,-0.27411231948850834,-0.18300496898748306,-0.34006237104340226,-0.19795608038215848,0.3294207846311139,0.27191193254291796,0.1342518682125919,-0.19382284862311816,0.380816230444698,-0.18800148731985647,0.06633285630186621,0.19371348918026682,-0.20095175648811575,0.17784112474881322,-0.32821363101350837
pedro,0.00022702357536112067,0.2429208216232996,0.22769055568589758,-0.1544354867286374,-0.1293312696686332,-0.2720781359064569,0.22217812781972357,-0.0003863670505248306,0.30398812416968835,0.14785928416521008,-0.17036003612993683,-0.21336160795408166,0.2051571198995616,-0.37118180346711027,0.292997110501168,0.13602755478357884,0.3371252757192255,-0.07060453809272511,-0.3653878919295578
pedro,0.0007214149655856929,0.31853583430074184,-0.05196335412042319,-0.02755141506685719,0.1360524015567114,-0.2261189136883603,-0.4010955274140306,0.0982389231445592,0.08141755803917174,0.2855097426415087,-0.13419388361780835,-0.2760933715056115,-0.2418587481174008,-0.27953681228766625,0.2821663535146823,0.08031347904026123,0.3370597171932728,-0.06707399792001746,-0.3629244834893122
pedro,-4.8189720739547e-05,0.10788098917321934,-0.01587355842065633,-0.06204512004332463,-0.12247896370589414,-0.023025617124192106,0.1244899240584097,0.2688451745824825,0.3572287562665747,-0.00585254477637955,0.007386140927452169,-0.1226365302233997,-0.6872436813549403,0.22716916063607595,-0.18217885108545528,0.0019065268933491097,-0.282575956002115,0.03542600784039594,0.3162369741680022
pedro,0.0030911338760044264,0.17511586287984784,0.14139058979737262,0.3125596330389162,-0.22014700383767438,-0.1339991348507193,-0.17566118527599386,-0.15577699142797763,0.32126203747588833,0.2230080267957964,0.29503509618177837,-0.1687539656019037,0.3784407026122521,-0.14310056984934208,-0.09278038091486952,0.3076334303972598,0.21799743232463714,0.2575451148101333,-0.2843348371492339
pedro,0.00016558872141703151,0.3056525919537623,0.17852672020457983,-0.22590308866299574,-0.06804641258968055,-0.30298037139547623,0.12647161275157648,0.08208253686639043,0.3180651491838307,0.09459661788841188,0.23619750164070225,-0.20938030331420598,0.20031790366577384,-0.3502438031513992,0.16800650327560943,0.11503693800857756,0.3863617300092674,0.1136622118490039,-0.35821360198744057
pedro,0.0019347887997125893,-0.20979608116104853,0.02320104813232441,0.3133563548388047,-0.10049057256162046,0.30555953441001904,-0.4006157256836207,0.09860797319601833,-0.32153532564077203,-0.1992802811344765,-0.06826430015559355,0.33772171260243605,0.08819220872199611,0.2054984884525812,-0.16259775339704532,-0.07815407832946708,-0.3560238704499418,-0.04593190948576653,0.33218029430546464
pedro,0.005571558538845202,0.12772527232473652,-0.22228530472307434,-0.3419726477064644,0.2962022431428542,-0.30455269388696693,0.06272332348894628,-0.16342556159465244,0.2946872037132643,0.19157076732610107,0.3273526155661622,-0.35006443217209926,0.06330792764365493,-0.09674133258723505,0.16739478994498747,0.035182324808373654,0.33601192950068876,-0.044413541866384014,-0.30895476343408657
