State,Initial_Probability
"(0, 0.0009)",0.09821428571428571
"(0, 0.0034)",0.05357142857142857
"(0, -0.002)",0.0
"(0, -0.0003)",0.008928571428571428
"(1, 0.0013)",0.11607142857142858
"(1, 0.0047)",0.2767857142857143
"(1, -0.0032)",0.008928571428571428
"(1, -0.0006)",0.0
"(2, 0.0024)",0.0
"(2, 0.0105)",0.0
"(3, 0.0007)",0.026785714285714284
"(3, 0.0032)",0.026785714285714284
"(3, -0.0013)",0.0
"(3, -0.0002)",0.0
"(4, 0.0007)",0.0
"(4, 0.0016)",0.0
"(-1, None)",0.38392857142857145
