State,Initial_Probability
"(0, 0.0002)",0.0
"(0, 0.001)",0.0
"(0, 0.0026)",0.0
"(0, -0.0025)",0.013888888888888888
"(0, -0.0007)",0.0
"(0, -0.0)",0.013888888888888888
"(1, 0.0)",0.1388888888888889
"(1, 0.0027)",0.4583333333333333
"(1, 0.0118)",0.0
"(1, -0.0055)",0.0
"(1, -0.0013)",0.0
"(1, -0.0)",0.013888888888888888
"(2, 0.0003)",0.0
"(2, 0.0007)",0.0
"(2, 0.0012)",0.0
"(2, -0.0025)",0.027777777777777776
"(2, -0.001)",0.013888888888888888
"(2, -0.0001)",0.0
"(-1, None)",0.3194444444444444
