State,Initial_Probability
"(0, 0.0008)",0.10714285714285714
"(0, 0.0031)",0.0625
"(0, -0.0018)",0.0
"(0, -0.0003)",0.008928571428571428
"(1, 0.0009)",0.15178571428571427
"(1, 0.0046)",0.32142857142857145
"(1, -0.0029)",0.008928571428571428
"(1, -0.0006)",0.0
"(2, 0.0023)",0.0
"(2, 0.0077)",0.0
"(3, 0.0012)",0.0
"(3, 0.0026)",0.008928571428571428
"(3, -0.0006)",0.0
"(-1, None)",0.33035714285714285
